trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
783,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.74002369401928,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.5, 'e': 1.0}",30,0,-60.520812151244854,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
785,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.543411670213,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
786,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.93543455416936,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.455042371233695,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
788,False,"{'a': 0.5, 'e': 1.0}",25,0,-44.35559519076485,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.742939597021824,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.57217491767984,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.351218501206745,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
792,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.660354264316545,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
793,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.497644115410147,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
794,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.880940814364893,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
795,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.934945435947544,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
796,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.277835851429195,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
797,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.430858228889528,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.984406701897782,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
799,False,"{'a': 0.5, 'e': 1.0}",25,0,-42.07590751768665,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.5, 'e': 1.0}",30,0,-60.30042934440422,"{0: 13, 1: 17, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.591742632678592,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
802,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.20010488844405,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
803,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.789753156192575,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
804,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.93546695463132,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 1.0}",25,0,-20.981659020630747,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
806,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.21984229365842,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.220035119524823,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
808,False,"{'a': 0.5, 'e': 1.0}",35,0,-65.15874587250478,"{0: 17, 1: 18, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 1.0}",30,0,-36.981248843846934,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 1.0}",30,0,-36.942087516924765,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.116071738793146,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
812,False,"{'a': 0.5, 'e': 1.0}",30,0,-28.185695284314782,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
813,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.79223336296095,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
814,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.31229051775202,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.87141658417402,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
816,False,"{'a': 0.5, 'e': 1.0}",30,0,12.55807543657992,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
817,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.13584568028989,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
818,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.07993550171869,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
819,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.18275163097857,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
820,False,"{'a': 0.5, 'e': 1.0}",25,0,-9.724265479653534,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
821,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.328852448067206,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.5, 'e': 1.0}",30,0,8.701155972637768,"{0: 25, 1: 5, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.79931081902859,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
824,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.478099381875035,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
825,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.305405155927442,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
826,False,"{'a': 0.5, 'e': 1.0}",35,0,-60.03295924103874,"{0: 18, 1: 17, 2: 0, 3: 0, 4: 0}",0
827,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.13802455568563,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
828,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.393377563875296,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.39323148474256,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.49639098968834,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
831,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.629604061333673,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.584632793317102,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
833,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.29111024392016,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
834,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.19211798386696,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
835,False,"{'a': 0.5, 'e': 1.0}",35,0,-38.195612134306934,"{0: 21, 1: 14, 2: 0, 3: 0, 4: 0}",0
836,False,"{'a': 0.5, 'e': 1.0}",20,0,5.816648849832855,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
837,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.752951058244946,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
838,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.17233098355997,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
839,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.758265792517765,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
840,False,"{'a': 0.5, 'e': 1.0}",25,0,-55.74932536156972,"{0: 10, 1: 15, 2: 0, 3: 0, 4: 0}",0
841,False,"{'a': 0.5, 'e': 1.0}",30,0,-51.03752528983538,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
842,False,"{'a': 0.5, 'e': 1.0}",25,0,-2.805175735451818,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
843,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.87377712598764,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.5, 'e': 1.0}",30,0,2.250184993413045,"{0: 23, 1: 7, 2: 0, 3: 0, 4: 0}",0
845,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.803042391729946,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
846,False,"{'a': 0.5, 'e': 1.0}",25,0,-56.42260768112098,"{0: 10, 1: 15, 2: 0, 3: 0, 4: 0}",0
847,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.022282651738209,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.00430337388173,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.690407773673313,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
850,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.551372741715014,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
851,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.89661010401439,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
852,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.16481898215699,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.0495533183585,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
854,False,"{'a': 0.5, 'e': 1.0}",30,0,-49.500768135110356,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
855,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.8139598664808,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
856,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.354069502211512,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
857,False,"{'a': 0.5, 'e': 1.0}",25,0,-6.465540559525705,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
858,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.72343165697244,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
859,False,"{'a': 0.5, 'e': 1.0}",25,0,-52.88604354971274,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.5, 'e': 1.0}",25,0,-16.189979489030126,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
861,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.899264814543965,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.03134744555667,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
863,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.726601797353252,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.59407234006252,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
865,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.5085829087472,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
866,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.717361714448893,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
867,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.77289009908358,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
868,False,"{'a': 0.5, 'e': 1.0}",35,0,-32.721487761947216,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
869,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.03164258301354,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
870,False,"{'a': 0.5, 'e': 1.0}",35,0,-18.774037620294745,"{0: 24, 1: 11, 2: 0, 3: 0, 4: 0}",0
871,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.67355743147253,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
872,False,"{'a': 0.5, 'e': 1.0}",30,0,-52.51491017977576,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.269947666806075,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.7953828611897,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
875,False,"{'a': 0.5, 'e': 1.0}",30,0,-25.799535802546306,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
876,False,"{'a': 0.5, 'e': 1.0}",25,0,-50.797594187963334,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
877,False,"{'a': 0.5, 'e': 1.0}",35,0,-13.928466961299037,"{0: 25, 1: 10, 2: 0, 3: 0, 4: 0}",0
878,False,"{'a': 0.5, 'e': 1.0}",20,0,-5.851365780279849,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
879,False,"{'a': 0.5, 'e': 1.0}",30,0,-51.18153255596022,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
880,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.45993038724741,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
881,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.19413305578334,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
882,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.848760662859597,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.912334890666273,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.996559356998077,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.5, 'e': 1.0}",25,0,-20.925593296254085,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.017474856892136,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.814005953408788,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.216513125793355,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
889,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.953745190378179,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.41124939054435,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
891,False,"{'a': 0.5, 'e': 1.0}",30,0,-18.143277107985302,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
892,False,"{'a': 0.5, 'e': 1.0}",30,0,-22.178114555080377,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
893,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.06116965396826,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
894,False,"{'a': 0.5, 'e': 1.0}",30,0,-30.249956217561998,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
895,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.75969087894018,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
896,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.747147777691353,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
897,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.335542724503288,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
898,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.93204421492141,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
899,False,"{'a': 0.5, 'e': 1.0}",25,0,-42.66778334182307,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.601655336884775,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
901,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.9470569856032,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
902,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.15796446847282,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
903,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.879379618831265,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
904,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.72298633561346,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
905,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.565679223604654,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.595992708432284,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
907,False,"{'a': 0.5, 'e': 1.0}",20,0,-26.7102012082596,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
908,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.556239047422142,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.5, 'e': 1.0}",20,0,-2.555372088563706,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
910,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.88257952491553,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
911,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.979008554309274,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
912,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.685069099346286,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
913,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.8026407233111,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
914,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.18508618611249,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
915,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.77355533989832,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
916,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.901566694133436,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
917,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.255745755543515,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
918,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.02184544722233,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
919,False,"{'a': 0.5, 'e': 1.0}",25,0,-40.92403156299963,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
920,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.93023161859652,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
921,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.171878980762557,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
922,False,"{'a': 0.5, 'e': 1.0}",25,0,-39.8690127124293,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
923,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.950986202813592,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
924,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.13306255059584,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
925,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.61613944060771,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
926,False,"{'a': 0.5, 'e': 1.0}",30,0,-68.03277827267465,"{0: 13, 1: 17, 2: 0, 3: 0, 4: 0}",0
927,False,"{'a': 0.5, 'e': 1.0}",30,0,-30.621268402973648,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
928,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.595287165645562,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
929,False,"{'a': 0.5, 'e': 1.0}",30,0,-3.1825712426681996,"{0: 23, 1: 7, 2: 0, 3: 0, 4: 0}",0
930,False,"{'a': 0.5, 'e': 1.0}",20,0,0.6121108636950217,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
931,False,"{'a': 0.5, 'e': 1.0}",25,0,-16.363857167889456,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
932,False,"{'a': 0.5, 'e': 1.0}",25,0,-4.553755742502465,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
933,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.41590943024879,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
934,False,"{'a': 0.5, 'e': 1.0}",25,0,-2.487410647285448,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
935,False,"{'a': 0.5, 'e': 1.0}",20,0,9.00228245880794,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.30241158960311,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
937,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.41573597979853,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
938,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.72326289302561,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
939,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.973564187185804,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
940,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.333394858216966,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
941,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.97334945784452,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
942,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.415674264392656,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
943,False,"{'a': 0.5, 'e': 1.0}",35,0,3.172791114436748,"{0: 27, 1: 8, 2: 0, 3: 0, 4: 0}",0
944,False,"{'a': 0.5, 'e': 1.0}",30,0,-31.764986207264215,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
945,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.410509211941246,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
946,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.338517237119465,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
947,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.541154403434103,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
948,False,"{'a': 0.5, 'e': 1.0}",35,0,-47.5465767040923,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
949,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.27421995009286,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
950,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.231272907769466,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
951,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.94702855644112,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
952,False,"{'a': 0.5, 'e': 1.0}",30,0,-44.77448983659692,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
953,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.86681909695291,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
954,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.926150573237,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
955,False,"{'a': 0.5, 'e': 1.0}",30,0,-36.62531801692088,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
956,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.125600637776817,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
957,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.87275811673118,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
958,False,"{'a': 0.5, 'e': 1.0}",20,0,-2.003386557257249,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
959,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.94238750541766,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
960,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.490579152501546,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.846924519347813,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
962,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.81260058993609,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
963,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.242121647449952,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
964,False,"{'a': 0.5, 'e': 1.0}",30,0,-28.57971816330233,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
965,False,"{'a': 0.5, 'e': 1.0}",25,0,-5.944580105306064,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
966,False,"{'a': 0.5, 'e': 1.0}",30,0,-49.80154231591883,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
967,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.266442630146614,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
968,False,"{'a': 0.5, 'e': 1.0}",30,0,-15.357261838999113,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
969,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.743422257458974,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
970,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.394774847227602,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
971,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.72068701255954,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
972,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.937837917878817,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
973,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.069538320297895,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
974,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.93597913485518,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
975,False,"{'a': 0.5, 'e': 1.0}",35,0,-23.04967856008496,"{0: 23, 1: 12, 2: 0, 3: 0, 4: 0}",0
976,False,"{'a': 0.5, 'e': 1.0}",30,0,-17.16895757039409,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
977,False,"{'a': 0.5, 'e': 1.0}",30,0,-11.18078377599525,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
978,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.784991199854305,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
